,filename,c1_lexical_similarity,c2_lexical_similarity,c3_lexical_similarity,c4_lexical_similarity,c5_lexical_similarity,c6_lexical_similarity,c7_lexical_similarity,c8_lexical_similarity,c9_lexical_similarity,c10_lexical_similarity,c11_lexical_similarity,c12_lexical_similarity,c13_lexical_similarity,c14_lexical_similarity,c15_lexical_similarity,c16_lexical_similarity,c1_semantic_similarity,c2_semantic_similarity,c3_semantic_similarity,c4_semantic_similarity,c5_semantic_similarity,c6_semantic_similarity,c7_semantic_similarity,c8_semantic_similarity,c9_semantic_similarity,c10_semantic_similarity,c11_semantic_similarity,c12_semantic_similarity,c13_semantic_similarity,c14_semantic_similarity,c15_semantic_similarity,c16_semantic_similarity,c1_new_content_proportion,c2_new_content_proportion,c3_new_content_proportion,c4_new_content_proportion,c5_new_content_proportion,c6_new_content_proportion,c7_new_content_proportion,c8_new_content_proportion,c9_new_content_proportion,c10_new_content_proportion,c11_new_content_proportion,c12_new_content_proportion,c13_new_content_proportion,c14_new_content_proportion,c15_new_content_proportion,c16_new_content_proportion,c1_len_quote,c2_len_quote,c3_len_quote,c4_len_quote,c5_len_quote,c6_len_quote,c7_len_quote,c8_len_quote,c9_len_quote,c10_len_quote,c11_len_quote,c12_len_quote,c13_len_quote,c14_len_quote,c15_len_quote,c16_len_quote,c1_len_original,c2_len_original,c3_len_original,c4_len_original,c5_len_original,c6_len_original,c7_len_original,c8_len_original,c9_len_original,c10_len_original,c11_len_original,c12_len_original,c13_len_original,c14_len_original,c15_len_original,c16_len_original,c1_question_count,c2_question_count,c3_question_count,c4_question_count,c5_question_count,c6_question_count,c7_question_count,c8_question_count,c9_question_count,c10_question_count,c11_question_count,c12_question_count,c13_question_count,c14_question_count,c15_question_count,c16_question_count,c17_lexical_similarity,c18_lexical_similarity,c19_lexical_similarity,c20_lexical_similarity,c17_semantic_similarity,c18_semantic_similarity,c19_semantic_similarity,c20_semantic_similarity,c17_new_content_proportion,c18_new_content_proportion,c19_new_content_proportion,c20_new_content_proportion,c17_len_quote,c18_len_quote,c19_len_quote,c20_len_quote,c17_len_original,c18_len_original,c19_len_original,c20_len_original,c17_question_count,c18_question_count,c19_question_count,c20_question_count,op_main,op_anger,op_sadness,op_neutral,op_joy,op_disgust,op_fear,op_surprise,c1_main,c1_neutral,c1_anger,c1_joy,c1_sadness,c1_disgust,c1_fear,c1_surprise,c2_main,c2_neutral,c2_anger,c2_joy,c2_sadness,c2_disgust,c2_fear,c2_surprise,c3_main,c3_neutral,c3_anger,c3_sadness,c3_joy,c3_disgust,c3_fear,c3_surprise,c4_main,c4_neutral,c4_anger,c4_joy,c4_sadness,c4_surprise,c4_fear,c4_disgust,c5_main,c5_anger,c5_neutral,c5_sadness,c5_joy,c5_disgust,c5_fear,c5_surprise,c6_main,c6_neutral,c6_joy,c6_anger,c6_sadness,c6_disgust,c6_fear,c6_surprise,c7_main,c7_neutral,c7_joy,c7_anger,c7_sadness,c7_disgust,c7_fear,c7_surprise,c8_main,c8_neutral,c8_joy,c8_anger,c8_sadness,c8_fear,c8_disgust,c8_surprise,c9_main,c9_disgust,c9_anger,c9_sadness,c9_neutral,c9_fear,c9_joy,c9_surprise,c10_main,c10_neutral,c10_anger,c10_joy,c10_sadness,c10_disgust,c10_fear,c10_surprise,c11_main,c11_neutral,c11_anger,c11_disgust,c11_joy,c11_sadness,c11_surprise,c11_fear,c12_main,c12_neutral,c12_anger,c12_joy,c12_sadness,c12_disgust,c12_fear,c12_surprise,c13_main,c13_neutral,c13_joy,c13_anger,c13_sadness,c13_disgust,c13_surprise,c13_fear,c14_main,c14_neutral,c14_joy,c14_anger,c14_sadness,c14_disgust,c14_fear,c14_surprise,c15_main,c15_neutral,c15_surprise,c15_joy,c15_anger,c15_sadness,c15_fear,c15_disgust,c16_main,c16_neutral,c16_anger,c16_joy,c16_sadness,c16_disgust,c16_fear,c16_surprise,outcome,c17_main,c17_anger,c17_neutral,c17_joy,c17_sadness,c17_disgust,c17_fear,c17_surprise,c18_main,c18_neutral,c18_anger,c18_surprise,c18_joy,c18_sadness,c18_fear,c18_disgust,c19_main,c19_anger,c19_neutral,c19_sadness,c19_joy,c19_disgust,c19_fear,c19_surprise,c20_main,c20_anger,c20_neutral,c20_joy,c20_disgust,c20_sadness,c20_fear,c20_surprise
54,134214340.0_1_delta_threads.xml,0.4086443422122444,0.3854605590608502,0.6285921623558248,0.6744575840094894,0.569528610747708,0.727186832916617,0.6871995374559602,0.5428993957029604,0.5506360445020184,,,,,,,,0.731130063533783,0.6932184100151062,0.8064478635787964,0.7755262851715088,0.7913199663162231,0.9087190628051758,0.723626434803009,0.7359370589256287,0.8252016305923462,,,,,,,,1.0,1.0,0.7922077922077922,0.8602150537634409,0.8340807174887892,0.722397476340694,0.8174097664543525,0.9741379310344828,0.8914549653579676,,,,,,,,0,0,32,52,37,176.0,86.0,12.0,47.0,,,,,,,,136,106,122,320,186,458.0,385.0,452.0,386.0,,,,,,,,0,0,0,0,0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.341,0.032,0.555,0.061,0.007,0.002,0.001,anger,0.473,0.492,0.018,0.011,0.004,0.001,0.001,anger,0.126,0.847,0.012,0.007,0.007,0.001,0.001,neutral,0.685,0.275,0.016,0.019,0.002,0.001,0.001,neutral,0.729,0.205,0.032,0.023,0.001,0.003,0.008,neutral,0.14,0.786,0.015,0.051,0.006,0.001,0.001,neutral,0.733,0.044,0.186,0.024,0.01,0.002,0.001,neutral,0.574,0.025,0.383,0.013,0.003,0.001,0.001,neutral,0.717,0.039,0.216,0.02,0.002,0.004,0.001,neutral,0.004,0.186,0.022,0.753,0.001,0.033,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,144404372.0_3_delta_threads.xml,0.6380598881218813,0.4561701907816035,0.3512865745213919,0.1813093235002503,0.054459152870697,0.2140806836983065,0.2521537419734802,0.1414389876781276,,,,,,,,,0.5909804105758667,0.4406085312366485,0.6719831824302673,0.3569910824298858,0.36717289686203,0.3115352094173431,0.3433404862880707,0.2309244126081466,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,139,59,65,21,38,51.0,34.0,27.0,,,,,,,,,1,0,0,0,1,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.265,0.054,0.603,0.068,0.005,0.003,0.002,anger,0.076,0.892,0.014,0.011,0.005,0.001,0.001,anger,0.298,0.621,0.027,0.042,0.004,0.006,0.002,anger,0.225,0.69,0.024,0.017,0.033,0.008,0.002,neutral,0.845,0.122,0.009,0.011,0.001,0.001,0.011,neutral,0.058,0.882,0.009,0.032,0.002,0.006,0.012,anger,0.42,0.017,0.534,0.019,0.006,0.003,0.002,anger,0.011,0.012,0.949,0.015,0.009,0.001,0.003,neutral,0.769,0.008,0.21,0.007,0.002,0.004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,154839924.0_3_delta_threads.xml,0.4587928931943571,0.404720397004377,0.0907138038419348,0.0749418030084019,0.2813792992058099,0.4775938010450761,0.173145621511336,,,,,,,,,,0.5128397345542908,0.3248428106307983,0.2794578075408935,0.4169971644878387,0.4368480443954468,0.1291410773992538,0.4878453016281128,,,,,,,,,,1.0,0.3214285714285714,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0,19,0,0,0,0.0,0.0,,,,,,,,,,576,9,27,34,386,93.0,22.0,,,,,,,,,,1,2,0,1,0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.045,0.009,0.603,0.34,0.001,0.001,0.001,neutral,0.869,0.057,0.037,0.03,0.003,0.003,0.001,neutral,0.958,0.023,0.01,0.006,0.001,0.001,0.001,neutral,0.939,0.013,0.014,0.029,0.002,0.002,0.001,anger,0.348,0.392,0.133,0.07,0.03,0.005,0.023,neutral,0.151,0.648,0.064,0.127,0.006,0.003,0.001,neutral,0.741,0.174,0.067,0.014,0.002,0.001,0.002,neutral,0.82,0.154,0.013,0.01,0.001,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,160170780.0_1_delta_threads.xml,0.4912046866825552,0.2118797644565535,0.1170174873449116,0.2396293285714885,0.1591977507990262,0.3070722600088239,0.3515939145742653,,,,,,,,,,0.5674316883087158,0.3684963285923004,0.1833786368370056,0.6357835531234741,0.4229016005992889,0.5750271677970886,0.4991374313831329,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0,0,0,0,0,0.0,0.0,,,,,,,,,,291,42,37,13,50,346.0,79.0,,,,,,,,,,1,0,1,0,0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.861,0.013,0.051,0.031,0.041,0.002,0.002,neutral,0.479,0.461,0.038,0.012,0.006,0.002,0.001,anger,0.048,0.837,0.006,0.016,0.089,0.002,0.002,neutral,0.783,0.029,0.004,0.178,0.002,0.002,0.001,anger,0.342,0.448,0.047,0.019,0.004,0.006,0.135,neutral,0.374,0.571,0.01,0.035,0.008,0.002,0.001,anger,0.008,0.012,0.766,0.033,0.174,0.003,0.003,neutral,0.642,0.028,0.3,0.024,0.004,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,181959121.0_2_delta_threads.xml,0.4555233203765313,0.185402503818018,0.1842983231296285,0.1142723925893495,0.2460139836566128,0.3301920410383618,0.2922633171978138,0.1182394147355459,,,,,,,,,0.7337107062339783,0.7522097229957581,0.4377158284187317,0.1654773503541946,0.4659774303436279,0.4837299883365631,0.3933367133140564,0.4172970950603485,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,124,27,7,60,44,149.0,54.0,132.0,,,,,,,,,1,0,1,0,0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.657,0.035,0.182,0.119,0.005,0.001,0.001,neutral,0.695,0.243,0.026,0.017,0.016,0.001,0.001,anger,0.338,0.472,0.053,0.123,0.008,0.004,0.001,neutral,0.757,0.176,0.006,0.052,0.002,0.002,0.005,anger,0.005,0.98,0.003,0.004,0.001,0.001,0.007,neutral,0.058,0.75,0.004,0.184,0.002,0.001,0.001,anger,0.438,0.049,0.482,0.02,0.007,0.002,0.001,anger,0.229,0.297,0.446,0.017,0.006,0.002,0.003,neutral,0.644,0.321,0.026,0.004,0.001,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1865427692.0_1_delta_threads.xml,0.0643176425905685,0.0825627792233227,0.1049458389574078,0.420550432630536,0.1170379449143467,0.1644365949492938,0.186702340146277,,,,,,,,,,0.1894335597753524,0.4535096883773803,0.3871633112430572,0.6311661601066589,0.1157661452889442,0.1720903664827346,0.6632017493247986,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0,0,0,0,0,0.0,0.0,,,,,,,,,,7,25,172,73,11,77.0,28.0,,,,,,,,,,1,0,0,2,0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.553,0.049,0.32,0.06,0.014,0.003,0.002,neutral,0.677,0.263,0.019,0.021,0.002,0.003,0.014,neutral,0.769,0.202,0.014,0.011,0.003,0.001,0.001,neutral,0.893,0.053,0.021,0.03,0.002,0.001,0.001,anger,0.327,0.527,0.038,0.04,0.039,0.007,0.023,joy,0.142,0.361,0.023,0.465,0.006,0.001,0.002,anger,0.033,0.009,0.941,0.007,0.006,0.002,0.003,neutral,0.88,0.011,0.076,0.024,0.005,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1865427692.0_2_delta_threads.xml,0.4945435130314798,0.4546944939721281,0.4843005201486467,0.4777272984850773,0.4244565665178069,0.2385982569949017,0.2770412546271668,0.1771268511206049,0.266955012636093,,,,,,,,0.6680424809455872,0.7069247364997864,0.6802217960357666,0.5741370320320129,0.5197601318359375,0.560932993888855,0.5560669302940369,0.4149394035339355,0.4279390573501587,,,,,,,,0.946078431372549,0.8595505617977528,1.0,1.0,1.0,1.0,1.0,1.0,0.6639344262295082,,,,,,,,11,25,0,0,0,0.0,0.0,0.0,41.0,,,,,,,,193,153,243,136,89,47.0,115.0,29.0,81.0,,,,,,,,0,2,0,0,0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.553,0.049,0.32,0.06,0.014,0.003,0.002,anger,0.215,0.722,0.024,0.02,0.015,0.002,0.002,neutral,0.595,0.303,0.047,0.043,0.007,0.002,0.003,anger,0.057,0.831,0.046,0.031,0.03,0.004,0.002,neutral,0.505,0.426,0.027,0.032,0.001,0.002,0.007,anger,0.743,0.18,0.027,0.017,0.03,0.002,0.001,anger,0.173,0.018,0.686,0.114,0.004,0.004,0.001,neutral,0.618,0.021,0.293,0.035,0.027,0.004,0.002,neutral,0.545,0.023,0.321,0.059,0.019,0.013,0.021,neutral,0.008,0.134,0.017,0.814,0.003,0.024,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2076541612.0_1_delta_threads.xml,0.22586995185439,0.4008496345851907,0.0614143399004886,0.0367340611188434,0.1417316646579819,0.1526366722478311,0.240185652373734,,,,,,,,,,0.5662665367126465,0.7698726654052734,0.4927070438861847,0.4563986659049988,0.3439471125602722,0.1648768335580825,0.4471984207630157,,,,,,,,,,1.0,0.5,1.0,1.0,1.0,1.0,0.944954128440367,,,,,,,,,,0,22,0,0,0,0.0,6.0,,,,,,,,,,37,22,13,16,51,36.0,103.0,,,,,,,,,,0,0,0,1,0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.022,0.01,0.908,0.057,0.001,0.001,0.001,neutral,0.723,0.106,0.041,0.072,0.04,0.012,0.006,neutral,0.834,0.062,0.023,0.068,0.007,0.005,0.001,joy,0.169,0.188,0.154,0.239,0.234,0.012,0.005,neutral,0.473,0.095,0.103,0.229,0.006,0.019,0.075,anger,0.685,0.227,0.064,0.016,0.005,0.003,0.001,neutral,0.828,0.069,0.039,0.056,0.002,0.004,0.002,neutral,0.558,0.061,0.105,0.264,0.004,0.007,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2076541612.0_3_delta_threads.xml,0.4022701773270951,0.2813225812263004,0.3840096507525324,0.3205559764333378,0.2205613475074292,0.2074473333545289,0.2345359122437727,0.0604517834325463,0.1203288450342121,0.1306430493448251,0.1037114038137708,,,,,,0.527763307094574,0.6267710328102112,0.7233027815818787,0.2567507922649383,0.2337153106927871,0.518115758895874,0.5487819314002991,0.0975019037723541,0.2092242687940597,0.2925673723220825,0.352638840675354,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,91,75,159,45,52,88.0,81.0,17.0,126.0,43.0,44.0,,,,,,0,2,0,3,0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.022,0.01,0.908,0.057,0.001,0.001,0.001,neutral,0.576,0.351,0.026,0.028,0.016,0.002,0.002,neutral,0.933,0.026,0.021,0.016,0.002,0.001,0.001,anger,0.466,0.467,0.016,0.043,0.007,0.002,0.001,neutral,0.936,0.036,0.01,0.014,0.002,0.001,0.001,neutral,0.179,0.775,0.012,0.029,0.003,0.002,0.002,anger,0.296,0.014,0.655,0.021,0.01,0.003,0.001,neutral,0.841,0.028,0.1,0.027,0.002,0.001,0.0,neutral,0.94,0.015,0.029,0.012,0.001,0.001,0.001,anger,0.006,0.557,0.015,0.387,0.001,0.032,0.001,neutral,0.928,0.016,0.028,0.021,0.004,0.002,0.001,neutral,0.8,0.148,0.003,0.02,0.028,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2242239967.0_1_delta_threads.xml,0.1928107306612223,0.040507233500436,0.1117671261277024,0.0289652040137203,0.1394363465190417,0.1891636915033067,0.0373284222636411,0.207448178587573,0.3293186820155311,,,,,,,,0.5231665968894958,0.1491626799106598,0.2416372001171112,0.1702537089586258,0.0866151079535484,0.1978687196969986,0.0331693589687347,0.5400620102882385,0.6072965264320374,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,48,13,15,22,26,13.0,17.0,30.0,49.0,,,,,,,,0,0,1,0,2,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.147,0.035,0.784,0.029,0.002,0.002,0.001,neutral,0.939,0.015,0.029,0.013,0.001,0.001,0.001,neutral,0.803,0.142,0.02,0.03,0.002,0.002,0.001,anger,0.157,0.515,0.034,0.035,0.014,0.011,0.233,neutral,0.766,0.106,0.11,0.011,0.003,0.003,0.002,neutral,0.005,0.98,0.004,0.009,0.0,0.001,0.001,neutral,0.926,0.05,0.015,0.007,0.001,0.001,0.001,neutral,0.924,0.008,0.036,0.022,0.003,0.002,0.006,anger,0.449,0.009,0.506,0.031,0.001,0.004,0.001,neutral,0.006,0.154,0.03,0.78,0.004,0.022,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,223614694.0_2_delta_threads.xml,0.6023317243694529,0.3634161337060434,0.2455203378741805,0.3201381618872819,0.1781859474277702,0.1539704022024734,0.1334933346613013,,,,,,,,,,0.716483473777771,0.4546313285827636,0.5091654658317566,0.7725751399993896,0.6940104961395264,0.5709323287010193,0.5727784037590027,,,,,,,,,,1.0,1.0,0.4610591900311526,1.0,1.0,1.0,1.0,,,,,,,,,,0,0,173,0,0,0.0,0.0,,,,,,,,,,271,36,148,63,81,34.0,114.0,,,,,,,,,,0,2,0,4,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.31,0.019,0.597,0.062,0.007,0.003,0.001,neutral,0.543,0.369,0.038,0.04,0.006,0.003,0.001,neutral,0.93,0.036,0.011,0.014,0.003,0.004,0.002,neutral,0.806,0.075,0.021,0.083,0.012,0.002,0.001,neutral,0.585,0.296,0.075,0.018,0.005,0.007,0.014,neutral,0.239,0.672,0.05,0.021,0.012,0.005,0.001,neutral,0.733,0.033,0.175,0.039,0.015,0.003,0.001,neutral,0.911,0.048,0.025,0.012,0.002,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2366753957.0_3_delta_threads.xml,0.5843268414206824,0.2464136224373316,0.2114242382323001,0.056157401499416,0.0622113947822774,0.0865573695863935,0.0831165180721198,,,,,,,,,,0.8143320679664612,0.5368813276290894,0.1470109075307846,0.2675745487213135,0.5269413590431213,0.2910754978656769,0.3512153327465057,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0,0,0,0,0,0.0,0.0,,,,,,,,,,132,30,38,6,53,20.0,38.0,,,,,,,,,,4,1,2,0,0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.036,0.011,0.911,0.037,0.003,0.001,0.001,neutral,0.574,0.352,0.037,0.017,0.012,0.003,0.004,neutral,0.923,0.054,0.012,0.005,0.003,0.002,0.002,anger,0.158,0.76,0.008,0.021,0.015,0.003,0.035,neutral,0.863,0.017,0.108,0.006,0.002,0.001,0.003,neutral,0.012,0.888,0.044,0.046,0.003,0.004,0.003,neutral,0.975,0.008,0.01,0.002,0.001,0.001,0.003,neutral,0.919,0.025,0.039,0.009,0.006,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2366753957.0_7_delta_threads.xml,0.2022384346503503,0.1156053393102541,0.3101779928898417,0.3657129540849708,0.2216380660776076,0.2862530333789438,0.0921828157669474,0.098656215119193,0.2078432216797595,,,,,,,,0.345223605632782,0.2558890879154205,0.8151932954788208,0.634466826915741,0.598247766494751,0.7696748971939087,0.3408686220645904,0.2522389888763428,0.3172343075275421,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,78,14,31,41,43,54.0,11.0,3.0,26.0,,,,,,,,1,1,4,2,1,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.036,0.011,0.911,0.037,0.003,0.001,0.001,neutral,0.69,0.06,0.209,0.009,0.005,0.004,0.024,fear,0.379,0.041,0.072,0.056,0.011,0.399,0.042,surprise,0.048,0.117,0.01,0.034,0.008,0.005,0.778,surprise,0.294,0.058,0.177,0.015,0.443,0.007,0.007,neutral,0.453,0.492,0.009,0.027,0.006,0.003,0.01,neutral,0.838,0.088,0.054,0.014,0.001,0.002,0.003,neutral,0.843,0.058,0.038,0.023,0.011,0.009,0.019,neutral,0.696,0.206,0.083,0.008,0.003,0.002,0.003,surprise,0.021,0.096,0.02,0.056,0.008,0.048,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2547064804.0_2_delta_threads.xml,0.0867064616122069,0.1284494640708336,0.0789147156003515,0.1139438215542066,0.4429207943769875,0.2200106171652463,0.1860896489892328,0.2088015214128255,0.221982632100456,0.260964593944366,0.3560373361343621,0.3957936947832054,0.287668799060415,0.0940249931174877,0.0994442156714409,,0.4827552139759063,0.570707380771637,0.5681533813476562,0.665910542011261,0.585693359375,0.446086585521698,0.3345629572868347,0.3832778036594391,0.420085459947586,0.414507508277893,0.3241258859634399,0.5971840620040894,0.6487846970558167,0.0877783745527267,0.0388696305453777,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21,18,44,92,43,26.0,83.0,43.0,110.0,92.0,142.0,98.0,33.0,16.0,74.0,,2,0,0,0,1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.149,0.181,0.533,0.114,0.017,0.004,0.002,neutral,0.9,0.039,0.021,0.032,0.004,0.003,0.002,anger,0.337,0.627,0.017,0.01,0.005,0.002,0.001,neutral,0.691,0.143,0.056,0.092,0.015,0.002,0.001,neutral,0.852,0.063,0.065,0.014,0.001,0.002,0.003,neutral,0.037,0.931,0.011,0.017,0.002,0.001,0.001,neutral,0.574,0.025,0.384,0.008,0.004,0.003,0.002,anger,0.246,0.02,0.695,0.016,0.014,0.002,0.007,anger,0.199,0.104,0.653,0.037,0.002,0.003,0.001,neutral,0.005,0.153,0.012,0.768,0.002,0.058,0.001,neutral,0.711,0.091,0.066,0.124,0.003,0.004,0.001,neutral,0.868,0.042,0.004,0.064,0.019,0.001,0.002,anger,0.289,0.44,0.036,0.227,0.003,0.005,0.001,neutral,0.785,0.025,0.157,0.025,0.007,0.001,0.002,sadness,0.327,0.146,0.056,0.419,0.026,0.019,0.007,neutral,0.959,0.0,0.015,0.019,0.005,0.001,0.001,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2547064804.0_1_delta_threads.xml,0.2741879500645648,0.2591148942528076,0.2704335305874181,0.1964097913422357,0.2077612720271977,0.204292396559996,0.0950582635743584,0.2734925980305185,0.1614076205996722,,,,,,,,0.6180194020271301,0.6573295593261719,0.653221845626831,0.5165457725524902,0.6774288415908813,0.4265115261077881,0.5272872447967529,0.5682880878448486,0.3649084568023681,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,80,68,114,47,129,64.0,70.0,75.0,112.0,,,,,,,,0,0,0,0,3,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.149,0.181,0.533,0.114,0.017,0.004,0.002,neutral,0.648,0.228,0.054,0.049,0.015,0.005,0.001,neutral,0.732,0.118,0.095,0.047,0.004,0.002,0.001,neutral,0.855,0.054,0.036,0.044,0.009,0.002,0.001,neutral,0.911,0.022,0.051,0.012,0.001,0.002,0.001,neutral,0.245,0.661,0.021,0.066,0.003,0.002,0.002,neutral,0.388,0.073,0.356,0.159,0.012,0.01,0.002,neutral,0.94,0.02,0.029,0.008,0.002,0.001,0.001,neutral,0.77,0.076,0.124,0.025,0.002,0.001,0.001,neutral,0.002,0.062,0.017,0.762,0.002,0.153,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
