,filename,c1_lexical_similarity,c1_semantic_similarity,c1_new_content_proportion,c1_len_quote,c1_len_original,c1_question_count,c2_lexical_similarity,c2_semantic_similarity,c2_new_content_proportion,c2_len_quote,c2_len_original,c2_question_count,c3_lexical_similarity,c3_semantic_similarity,c3_new_content_proportion,c3_len_quote,c3_len_original,c3_question_count,c4_lexical_similarity,c4_semantic_similarity,c4_new_content_proportion,c4_len_quote,c4_len_original,c4_question_count,c5_lexical_similarity,c5_semantic_similarity,c5_new_content_proportion,c5_len_quote,c5_len_original,c5_question_count,c6_lexical_similarity,c6_semantic_similarity,c6_new_content_proportion,c6_len_quote,c6_len_original,c6_question_count,c7_lexical_similarity,c7_semantic_similarity,c7_new_content_proportion,c7_len_quote,c7_len_original,c7_question_count,c8_lexical_similarity,c8_semantic_similarity,c8_new_content_proportion,c8_len_quote,c8_len_original,c8_question_count,c9_lexical_similarity,c9_semantic_similarity,c9_new_content_proportion,c9_len_quote,c9_len_original,c9_question_count,c10_lexical_similarity,c10_semantic_similarity,c10_new_content_proportion,c10_len_quote,c10_len_original,c10_question_count,c11_lexical_similarity,c11_semantic_similarity,c11_new_content_proportion,c11_len_quote,c11_len_original,c11_question_count,c12_lexical_similarity,c12_semantic_similarity,c12_new_content_proportion,c12_len_quote,c12_len_original,c12_question_count,c13_lexical_similarity,c13_semantic_similarity,c13_new_content_proportion,c13_len_quote,c13_len_original,c13_question_count,c14_lexical_similarity,c14_semantic_similarity,c14_new_content_proportion,c14_len_quote,c14_len_original,c14_question_count,c15_lexical_similarity,c15_semantic_similarity,c15_new_content_proportion,c15_len_quote,c15_len_original,c15_question_count,c16_lexical_similarity,c16_semantic_similarity,c16_new_content_proportion,c16_len_quote,c16_len_original,c16_question_count,c17_lexical_similarity,c17_semantic_similarity,c17_new_content_proportion,c17_len_quote,c17_len_original,c17_question_count,c18_lexical_similarity,c18_semantic_similarity,c18_new_content_proportion,c18_len_quote,c18_len_original,c18_question_count,c19_lexical_similarity,c19_semantic_similarity,c19_new_content_proportion,c19_len_quote,c19_len_original,c19_question_count,c20_lexical_similarity,c20_semantic_similarity,c20_new_content_proportion,c20_len_quote,c20_len_original,c20_question_count,op_main,op_anger,op_sadness,op_neutral,op_joy,op_fear,op_disgust,op_surprise,c1_main,c1_neutral,c1_anger,c1_joy,c1_sadness,c1_disgust,c1_fear,c1_surprise,c2_main,c2_anger,c2_neutral,c2_sadness,c2_joy,c2_fear,c2_disgust,c2_surprise,c3_main,c3_neutral,c3_anger,c3_sadness,c3_joy,c3_fear,c3_disgust,c3_surprise,c4_main,c4_neutral,c4_anger,c4_sadness,c4_joy,c4_fear,c4_disgust,c4_surprise,c5_main,c5_joy,c5_neutral,c5_anger,c5_sadness,c5_disgust,c5_fear,c5_surprise,c6_main,c6_sadness,c6_neutral,c6_anger,c6_joy,c6_disgust,c6_fear,c6_surprise,c7_main,c7_anger,c7_disgust,c7_sadness,c7_joy,c7_neutral,c7_fear,c7_surprise,c8_main,c8_neutral,c8_joy,c8_anger,c8_sadness,c8_fear,c8_surprise,c8_disgust,c9_main,c9_anger,c9_disgust,c9_sadness,c9_neutral,c9_joy,c9_fear,c9_surprise,c10_main,c10_neutral,c10_anger,c10_joy,c10_sadness,c10_surprise,c10_fear,c10_disgust,c11_main,c11_neutral,c11_anger,c11_joy,c11_sadness,c11_disgust,c11_fear,c11_surprise,c12_main,c12_neutral,c12_anger,c12_joy,c12_sadness,c12_disgust,c12_surprise,c12_fear,c13_main,c13_neutral,c13_joy,c13_anger,c13_sadness,c13_disgust,c13_fear,c13_surprise,c14_main,c14_neutral,c14_anger,c14_sadness,c14_joy,c14_disgust,c14_fear,c14_surprise,c15_main,c15_neutral,c15_anger,c15_joy,c15_sadness,c15_surprise,c15_fear,c15_disgust,c16_main,c16_joy,c16_neutral,c16_anger,c16_sadness,c16_disgust,c16_surprise,c16_fear,outcome,c17_main,c17_anger,c17_joy,c17_sadness,c17_neutral,c17_disgust,c17_fear,c17_surprise,c18_main,c18_neutral,c18_joy,c18_anger,c18_sadness,c18_surprise,c18_fear,c18_disgust,c19_main,c19_neutral,c19_anger,c19_joy,c19_sadness,c19_surprise,c19_disgust,c19_fear,c20_main,c20_anger,c20_neutral,c20_joy,c20_sadness,c20_disgust,c20_surprise,c20_fear
57,160170780.0_1_delta_threads.xml,0.129821086253016,0.7221927046775818,1.0,0,95,0,0.0391131597956041,0.4763344228267669,1.0,0,13,0,0.0,0.3171933889389038,1.0,0,11,0,0.3306398206607564,0.5539668798446655,1.0,0,5,0,0.0,0.1666316539049148,1.0,0,16,0,0.134532869519825,0.6047623753547668,1.0,0.0,150.0,0.0,0.0157473548690439,0.3766714334487915,1.0,0.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.555,0.037,0.116,0.172,0.008,0.107,0.005,neutral,0.654,0.239,0.087,0.011,0.005,0.002,0.002,anger,0.785,0.107,0.022,0.025,0.003,0.057,0.001,anger,0.065,0.269,0.181,0.258,0.18,0.034,0.012,anger,0.149,0.59,0.029,0.06,0.004,0.163,0.005,anger,0.019,0.227,0.722,0.02,0.009,0.002,0.002,anger,0.081,0.151,0.437,0.153,0.162,0.012,0.005,neutral,0.396,0.005,0.043,0.033,0.521,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,181959121.0_2_delta_threads.xml,0.2123279714775139,0.66889488697052,1.0,0,44,0,0.1480081870182998,0.5809862613677979,1.0,0,8,0,0.1505569696020495,0.3115849494934082,1.0,0,2,0,0.0,0.0143661201000213,1.0,0,27,0,0.0267558327576942,0.2986592054367065,1.0,0,14,0,0.1233657938419891,0.4217088520526886,1.0,0.0,56.0,0.0,0.0403451759358538,0.1363722532987594,1.0,0.0,20.0,0.0,0.048241698318119,0.1658083200454712,1.0,0.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joy,0.276,0.034,0.279,0.397,0.003,0.008,0.003,neutral,0.506,0.23,0.227,0.03,0.003,0.002,0.002,neutral,0.053,0.47,0.036,0.419,0.009,0.005,0.01,neutral,0.634,0.229,0.028,0.101,0.004,0.002,0.003,neutral,0.375,0.286,0.031,0.293,0.005,0.008,0.002,neutral,0.127,0.825,0.038,0.003,0.002,0.002,0.003,neutral,0.009,0.473,0.101,0.409,0.002,0.004,0.002,neutral,0.13,0.009,0.309,0.033,0.51,0.006,0.003,neutral,0.757,0.214,0.018,0.006,0.003,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1865427692.0_1_delta_threads.xml,0.030043417471658,0.1944353282451629,1.0,0,2,0,0.1216033147861901,0.452153742313385,1.0,0,12,0,0.0341089420113248,0.4283095300197601,1.0,0,55,0,0.2472700411699991,0.706587553024292,1.0,0,29,0,0.0,0.2100950628519058,1.0,0,3,0,0.0,0.3390589654445648,1.0,0.0,28.0,0.0,0.0493698594149563,0.4670184850692749,1.0,0.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.453,0.072,0.429,0.032,0.004,0.008,0.002,neutral,0.893,0.051,0.04,0.011,0.001,0.001,0.004,neutral,0.154,0.801,0.017,0.023,0.002,0.003,0.001,neutral,0.466,0.442,0.066,0.01,0.005,0.01,0.001,anger,0.256,0.601,0.037,0.084,0.006,0.01,0.005,neutral,0.1,0.782,0.06,0.048,0.001,0.002,0.007,anger,0.034,0.311,0.594,0.05,0.006,0.003,0.003,anger,0.783,0.02,0.039,0.012,0.142,0.002,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1865427692.0_2_delta_threads.xml,0.2337117612218567,0.633746862411499,1.0,0,76,0,0.1944222961355927,0.627297043800354,1.0,0,72,0,0.1808128128275162,0.6053943037986755,1.0,0,81,0,0.1408514224011843,0.5217182040214539,1.0,0,52,0,0.0751604906479319,0.2989863455295563,1.0,0,33,0,0.0572223864631693,0.5156107544898987,1.0,0.0,19.0,0.0,0.1308779012675189,0.4968736171722412,1.0,0.0,42.0,0.0,0.0337542970731257,0.4325920045375824,1.0,0.0,14.0,0.0,0.1972029799738827,0.5542064309120178,1.0,0.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.453,0.072,0.429,0.032,0.004,0.008,0.002,anger,0.148,0.765,0.012,0.062,0.009,0.003,0.001,neutral,0.207,0.664,0.089,0.029,0.003,0.005,0.002,anger,0.039,0.876,0.033,0.031,0.003,0.016,0.001,neutral,0.724,0.145,0.038,0.073,0.005,0.014,0.002,anger,0.025,0.133,0.813,0.016,0.01,0.002,0.001,anger,0.01,0.007,0.968,0.006,0.007,0.002,0.001,anger,0.583,0.037,0.073,0.068,0.224,0.012,0.003,neutral,0.844,0.07,0.056,0.014,0.007,0.006,0.003,anger,0.542,0.031,0.038,0.303,0.075,0.008,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2076541612.0_1_delta_threads.xml,0.0796741652562298,0.5060732364654541,1.0,0,16,0,0.4611773947138703,0.8112915754318237,1.0,0,16,0,0.1191471932867773,0.2885907292366028,1.0,0,5,0,0.0,0.2400122135877609,1.0,0,7,0,0.0474349233186817,0.1743939667940139,1.0,0,16,0,0.0,-0.0363262593746185,1.0,0.0,10.0,0.0,0.0287986407399333,0.1544722020626068,1.0,0.0,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.058,0.032,0.855,0.045,0.003,0.005,0.002,neutral,0.702,0.096,0.055,0.075,0.041,0.022,0.011,neutral,0.056,0.739,0.146,0.027,0.009,0.018,0.005,anger,0.091,0.485,0.099,0.091,0.01,0.219,0.005,neutral,0.859,0.026,0.063,0.045,0.002,0.004,0.001,anger,0.03,0.321,0.496,0.127,0.012,0.011,0.002,neutral,0.145,0.369,0.108,0.146,0.003,0.173,0.056,sadness,0.036,0.005,0.704,0.061,0.187,0.006,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2076541612.0_3_delta_threads.xml,0.1663122158431069,0.6909016370773315,1.0,0,36,0,0.0628351413890416,0.6161404252052307,1.0,0,36,0,0.0994367052276883,0.6633524894714355,1.0,0,54,0,0.0673464527370512,0.3689128160476684,1.0,0,20,0,0.0701290335399145,0.3006364107131958,1.0,0,19,0,0.1088701998169726,0.5749219655990601,1.0,0.0,43.0,0.0,0.0533605178798642,0.3686870038509369,1.0,0.0,26.0,0.0,0.0,0.186428502202034,1.0,0.0,7.0,0.0,0.0,0.0942718535661697,1.0,0.0,42.0,0.0,0.013485404743994,0.208831250667572,1.0,0.0,23.0,0.0,0.0,0.3519599735736847,1.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.058,0.032,0.855,0.045,0.003,0.005,0.002,neutral,0.824,0.047,0.085,0.037,0.003,0.002,0.002,neutral,0.184,0.518,0.197,0.054,0.03,0.012,0.006,neutral,0.756,0.086,0.029,0.116,0.007,0.004,0.002,neutral,0.851,0.069,0.057,0.015,0.003,0.003,0.002,neutral,0.028,0.707,0.241,0.016,0.002,0.004,0.003,anger,0.037,0.42,0.521,0.014,0.004,0.003,0.001,sadness,0.116,0.02,0.407,0.046,0.395,0.013,0.004,neutral,0.821,0.072,0.095,0.007,0.001,0.002,0.001,neutral,0.083,0.003,0.084,0.799,0.025,0.005,0.002,neutral,0.688,0.089,0.076,0.109,0.005,0.014,0.018,neutral,0.769,0.042,0.158,0.024,0.002,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2242239967.0_1_delta_threads.xml,0.1521677445693104,0.5610023140907288,1.0,0,17,0,0.0,-0.0466721206903457,1.0,0,3,0,0.0,-0.0046796021051704,1.0,0,6,0,0.0,0.0710683837532997,1.0,0,8,0,0.0,0.0967452079057693,1.0,0,8,0,0.0,0.1759251803159713,1.0,0.0,6.0,0.0,0.0,0.0269960332661867,1.0,0.0,6.0,0.0,0.2197253697920386,0.5160190463066101,1.0,0.0,10.0,0.0,0.1666455942973941,0.6492554545402527,1.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.045,0.057,0.821,0.066,0.004,0.003,0.004,neutral,0.696,0.099,0.042,0.139,0.009,0.009,0.006,neutral,0.155,0.751,0.01,0.076,0.003,0.002,0.004,neutral,0.468,0.303,0.175,0.034,0.006,0.005,0.01,anger,0.324,0.558,0.071,0.032,0.002,0.012,0.002,neutral,0.072,0.79,0.112,0.02,0.003,0.002,0.003,neutral,0.024,0.878,0.032,0.061,0.002,0.001,0.001,neutral,0.02,0.001,0.025,0.008,0.944,0.001,0.002,neutral,0.693,0.03,0.206,0.062,0.002,0.002,0.005,neutral,0.309,0.016,0.17,0.447,0.046,0.007,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,223614694.0_2_delta_threads.xml,0.284631346527096,0.565055787563324,1.0,0,114,0,0.099546971137887,0.3780706226825714,1.0,0,17,0,0.0743754399373649,0.5328571200370789,1.0,0,151,0,0.0608397901495207,0.554958164691925,1.0,0,20,0,0.0173778979277418,0.5176693201065063,1.0,0,40,0,0.1039783911324914,0.2039940953254699,1.0,0.0,11.0,0.0,0.0431408018315547,0.1305394023656845,1.0,0.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.366,0.073,0.389,0.12,0.021,0.022,0.009,neutral,0.762,0.094,0.097,0.025,0.012,0.007,0.003,neutral,0.25,0.629,0.079,0.024,0.003,0.013,0.002,neutral,0.589,0.113,0.012,0.269,0.003,0.011,0.004,neutral,0.73,0.123,0.06,0.061,0.005,0.019,0.003,neutral,0.04,0.629,0.253,0.049,0.015,0.012,0.002,neutral,0.003,0.971,0.011,0.011,0.001,0.003,0.001,neutral,0.08,0.004,0.016,0.163,0.73,0.003,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2366753957.0_3_delta_threads.xml,0.4477212905624704,0.789646565914154,1.0,0,45,0,0.0629758201834725,0.570006787776947,1.0,0,10,0,0.0,-0.0290384162217378,1.0,0,12,0,0.0,-0.0700267329812049,1.0,0,3,0,0.0,0.3531157672405243,1.0,0,21,0,0.0346101812919395,0.406609296798706,1.0,0.0,10.0,0.0,0.0392427015130782,0.249549314379692,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.116,0.019,0.781,0.066,0.003,0.011,0.004,joy,0.292,0.225,0.342,0.057,0.064,0.01,0.01,sadness,0.055,0.082,0.774,0.066,0.013,0.008,0.002,neutral,0.793,0.178,0.015,0.008,0.002,0.002,0.002,neutral,0.87,0.035,0.009,0.073,0.005,0.004,0.005,neutral,0.22,0.508,0.158,0.068,0.01,0.02,0.016,neutral,0.009,0.804,0.018,0.157,0.005,0.003,0.004,neutral,0.116,0.006,0.037,0.048,0.785,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2366753957.0_7_delta_threads.xml,0.0343026653530908,0.2861072421073913,1.0,0,33,0,0.0,0.3788139224052429,1.0,0,3,0,0.2019930924979183,0.5094084143638611,1.0,0,3,0,0.0870123495045196,0.3435683846473694,1.0,0,14,0,0.0661337025089525,0.5653393268585205,1.0,0,15,0,0.0962014092741109,0.5954473614692688,1.0,0.0,18.0,0.0,0.0454712473227048,0.3653355240821838,1.0,0.0,5.0,0.0,0.0,0.1367391794919967,1.0,0.0,1.0,0.0,0.1936032468785861,0.1412588953971862,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.116,0.019,0.781,0.066,0.003,0.011,0.004,neutral,0.478,0.358,0.105,0.037,0.006,0.008,0.008,neutral,0.201,0.572,0.043,0.142,0.007,0.006,0.03,neutral,0.689,0.188,0.048,0.063,0.003,0.003,0.006,neutral,0.593,0.035,0.015,0.322,0.006,0.004,0.025,neutral,0.181,0.599,0.149,0.037,0.017,0.008,0.01,neutral,0.027,0.522,0.172,0.223,0.01,0.011,0.034,neutral,0.24,0.017,0.056,0.19,0.476,0.004,0.017,neutral,0.816,0.108,0.05,0.021,0.001,0.003,0.001,neutral,0.051,0.007,0.018,0.499,0.413,0.006,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2547064804.0_2_delta_threads.xml,0.028418393696103,0.3013092875480652,1.0,0,4,0,0.0986796179798695,0.2781295776367187,1.0,0,8,0,0.0698081127844446,0.3909817934036255,1.0,0,18,0,0.0945136195701913,0.5326306819915771,1.0,0,42,0,0.284700808334042,0.6139247417449951,1.0,0,18,0,0.151264037444141,0.6028439998626709,1.0,0.0,12.0,0.0,0.0226264947281171,0.3562203049659729,1.0,0.0,34.0,0.0,0.165998473369732,0.4405833482742309,1.0,0.0,19.0,0.0,0.1488097091956892,0.5991970300674438,1.0,0.0,34.0,0.0,0.0572327347128274,0.4464622139930725,1.0,0.0,38.0,0.0,0.0183586101612968,0.4139522016048431,1.0,0.0,58.0,0.0,0.0811461911045906,0.6386248469352722,1.0,0.0,44.0,0.0,0.096756699559001,0.5649694204330444,1.0,0.0,15.0,0.0,0.0,0.2539684772491455,1.0,0.0,7.0,0.0,0.0,0.1672715246677398,1.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.068,0.278,0.451,0.174,0.006,0.02,0.003,neutral,0.826,0.023,0.107,0.037,0.001,0.004,0.001,neutral,0.077,0.448,0.424,0.034,0.006,0.006,0.005,anger,0.136,0.754,0.023,0.068,0.004,0.015,0.002,neutral,0.75,0.14,0.017,0.08,0.006,0.003,0.004,neutral,0.023,0.805,0.135,0.026,0.004,0.005,0.002,joy,0.004,0.428,0.085,0.475,0.002,0.002,0.004,neutral,0.066,0.004,0.197,0.036,0.692,0.004,0.001,neutral,0.674,0.25,0.063,0.005,0.002,0.002,0.004,joy,0.097,0.002,0.004,0.266,0.621,0.005,0.005,sadness,0.273,0.136,0.031,0.533,0.003,0.01,0.013,neutral,0.46,0.202,0.274,0.035,0.015,0.011,0.004,anger,0.094,0.797,0.027,0.063,0.011,0.002,0.007,neutral,0.869,0.067,0.037,0.022,0.002,0.001,0.001,anger,0.225,0.305,0.139,0.297,0.02,0.008,0.006,neutral,0.661,0.209,0.035,0.083,0.002,0.005,0.005,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2547064804.0_1_delta_threads.xml,0.0427613945286276,0.5772852301597595,1.0,0,34,0,0.0765102651789384,0.5326822400093079,1.0,0,27,0,0.0604118221257962,0.5170227289199829,1.0,0,52,0,0.0,0.524376392364502,1.0,0,24,0,0.0217416923238148,0.6292439103126526,1.0,0,55,0,0.0421084424262818,0.4435259699821472,1.0,0.0,27.0,0.0,0.0520327092597452,0.5860007405281067,1.0,0.0,36.0,0.0,0.0434388126370657,0.336931824684143,1.0,0.0,23.0,0.0,0.0404473468199385,0.4153133630752563,1.0,0.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.068,0.278,0.451,0.174,0.006,0.02,0.003,anger,0.065,0.697,0.176,0.023,0.032,0.006,0.002,neutral,0.05,0.745,0.016,0.182,0.002,0.004,0.001,neutral,0.708,0.119,0.079,0.052,0.012,0.024,0.006,neutral,0.888,0.022,0.014,0.067,0.004,0.003,0.002,neutral,0.065,0.758,0.151,0.018,0.002,0.004,0.002,neutral,0.054,0.609,0.188,0.093,0.02,0.032,0.004,neutral,0.036,0.002,0.008,0.028,0.924,0.001,0.001,neutral,0.658,0.109,0.079,0.101,0.032,0.018,0.004,joy,0.085,0.001,0.008,0.191,0.702,0.004,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2676326580.0_1_delta_threads.xml,0.1266313342752901,0.5443164706230164,1.0,0,87,0,0.0909800543842052,0.4480994343757629,1.0,0,18,0,0.0,0.0245665591210126,1.0,0,3,0,0.0339907882093696,0.1040957942605018,1.0,0,65,0,0.1415778223186811,0.5191131830215454,1.0,0,31,0,0.0516060786342402,0.4793388545513153,1.0,0.0,61.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.236,0.097,0.541,0.11,0.007,0.006,0.004,neutral,0.509,0.09,0.252,0.123,0.011,0.011,0.004,anger,0.426,0.259,0.195,0.093,0.006,0.018,0.004,neutral,0.806,0.088,0.014,0.085,0.001,0.002,0.004,neutral,0.609,0.153,0.118,0.112,0.003,0.003,0.002,anger,0.019,0.03,0.873,0.07,0.006,0.002,0.001,anger,0.117,0.279,0.375,0.214,0.009,0.004,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,258580368.0_1_delta_threads.xml,0.1543248750811111,0.7257080078125,1.0,0,207,0,0.1474825897957712,0.7052072286605835,1.0,0,93,0,0.1622891375146262,0.7196676731109619,1.0,0,55,0,0.1505090344262044,0.7528867721557617,1.0,0,52,0,0.0952600150219419,0.7533518671989441,1.0,0,133,0,0.0802105756460028,0.6397992372512817,1.0,0.0,140.0,0.0,0.047562126407735,0.5792838931083679,1.0,0.0,29.0,0.0,0.1761332292078183,0.5327017903327942,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutral,0.131,0.013,0.578,0.251,0.012,0.012,0.003,neutral,0.85,0.041,0.075,0.018,0.003,0.01,0.002,neutral,0.101,0.74,0.013,0.131,0.01,0.002,0.002,neutral,0.702,0.127,0.023,0.108,0.026,0.01,0.004,neutral,0.85,0.096,0.018,0.027,0.004,0.002,0.002,joy,0.41,0.344,0.121,0.043,0.052,0.024,0.007,neutral,0.042,0.719,0.096,0.114,0.01,0.016,0.003,neutral,0.107,0.004,0.026,0.098,0.761,0.002,0.002,neutral,0.871,0.053,0.057,0.015,0.001,0.003,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,363480636.0_2_delta_threads.xml,0.0265739138577218,0.3947000205516815,1.0,0,4,0,0.0,0.1107554584741592,1.0,0,1,0,0.0,0.2884999811649322,1.0,0,2,0,0.0,0.0428480431437492,1.0,0,5,0,0.0,0.1374135911464691,1.0,0,3,0,0.0904242140185896,0.2676547467708587,1.0,0.0,9.0,0.0,0.05612175491366,0.4722050130367279,1.0,0.0,7.0,0.0,0.184431916622613,0.6223341822624207,1.0,0.0,6.0,0.0,0.0,0.1887356489896774,1.0,0.0,12.0,0.0,0.3424384824800823,0.5984143018722534,1.0,0.0,6.0,0.0,0.021264593835853,0.1965305507183075,1.0,0.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.39,0.018,0.303,0.267,0.003,0.017,0.003,neutral,0.862,0.051,0.064,0.012,0.009,0.002,0.001,neutral,0.158,0.597,0.164,0.069,0.004,0.005,0.004,neutral,0.908,0.058,0.008,0.021,0.001,0.001,0.002,neutral,0.765,0.086,0.031,0.109,0.003,0.004,0.003,neutral,0.049,0.814,0.076,0.052,0.004,0.003,0.002,neutral,0.01,0.873,0.022,0.082,0.009,0.002,0.001,joy,0.161,0.017,0.053,0.455,0.304,0.006,0.004,anger,0.05,0.058,0.637,0.076,0.008,0.007,0.164,anger,0.522,0.029,0.024,0.279,0.137,0.006,0.003,neutral,0.779,0.093,0.103,0.014,0.002,0.003,0.006,neutral,0.447,0.268,0.138,0.028,0.074,0.026,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,363480636.0_1_delta_threads.xml,0.1096509619726957,0.7284089922904968,1.0,0,90,0,0.7699581310585333,0.9143204092979432,1.0,0,153,0,0.0957873787985732,0.4346979260444641,1.0,0,20,0,0.4894410768668029,0.6618714928627014,1.0,0,19,0,0.2921333797194747,0.5789247751235962,1.0,0,18,0,0.1684755770276356,0.2525452077388763,1.0,0.0,4.0,0.0,0.0,0.1897924542427063,1.0,0.0,72.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anger,0.39,0.018,0.303,0.267,0.003,0.017,0.003,anger,0.261,0.306,0.282,0.119,0.022,0.007,0.003,anger,0.408,0.278,0.141,0.151,0.005,0.015,0.002,anger,0.012,0.963,0.014,0.006,0.001,0.003,0.001,anger,0.191,0.658,0.08,0.058,0.004,0.007,0.002,anger,0.033,0.079,0.87,0.009,0.006,0.001,0.001,neutral,0.026,0.797,0.117,0.049,0.006,0.002,0.003,anger,0.541,0.005,0.025,0.036,0.388,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
